Title,Source,Date,Url,Category,Ticker,Title_Sentiment,Content_Sentiment,Combined_Sentiment
Biden calls out Musk over a published report that the Tesla CEO once worked in the US illegally,Associated Press Finance,10/27/2024,https://finance.yahoo.com/news/biden-calls-musk-over-published-164255524.html,Stock,TSLA,-0.0207,0.8919,0.6181199999999999
Tesla Breaks Out Powerfully On Earnings; BYD In Buy Zone With Q3 Results Due,Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/29c92e28-b5ab-392e-8f22-ae525864f9e8/tesla-breaks-out-powerfully.html,Stock,TSLA,0.009,0.0271,0.02167
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,XOM,0.3899,0.9953,0.81368
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,F,0.3899,0.9953,0.81368
3 Dividend Stocks to Double Up on Right Now,Motley Fool,10/27/2024,https://finance.yahoo.com/m/224a105e-b0f5-39b5-b9a9-1598a265751b/3-dividend-stocks-to-double.html,Stock,JNJ,0.3899,0.9953,0.81368
ACG Presidential Plenary to Highlight Analysis of Xifaxan(R) (rifaximin) Risk Reduction of Overt Hepatic Encephalopathy (OHE) Recurrence,ACCESSWIRE,10/27/2024,https://www.accesswire.com/935601/acg-presidential-plenary-to-highlight-analysis-of-xifaxanr-rifaximin-risk-reduction-of-overt-hepatic-encephalopathy-ohe-recurrence,Stock,BHC,-0.3538,-0.9306,-0.75756
Edwards Lifesciences price target raised to $85 from $80 at Barclays,TipRanks,10/27/2024,https://finance.yahoo.com/news/edwards-lifesciences-price-target-raised-160507866.html,Stock,EW,0.0,0.6079,0.4255299999999999
Tesla Shares Surge on Delivery Forecast. Is It Time to Buy the Stock?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/97f4db27-db9d-32c4-b397-bf9573902a1e/tesla-shares-surge-on.html,Stock,TSLA,0.3127,0.9987,0.7928999999999999
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,AAPL,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,GOOGL,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,AMZN,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,GOOG,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,NVDA,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,MSFT,0.3612,0.5661,0.50463
"Five Stocks, 3 Days, $12 Trillion In Market Cap. Buckle Up For Huge Earnings.",Investor's Business Daily,10/27/2024,https://finance.yahoo.com/m/b491d769-e0d0-345e-b9bf-4cf4a977507d/five-stocks%2C-3-days%2C-%2412.html,Stock,META,0.3612,0.5661,0.50463
"How Morgan Stanley, Hess Midstream And Clorox Can Put Cash In Your Pocket",Benzinga,10/27/2024,https://finance.yahoo.com/news/morgan-stanley-hess-midstream-clorox-160013020.html,Stock,HESM,0.0232,0.9944,0.7030399999999999
"How Morgan Stanley, Hess Midstream And Clorox Can Put Cash In Your Pocket",Benzinga,10/27/2024,https://finance.yahoo.com/news/morgan-stanley-hess-midstream-clorox-160013020.html,Stock,CLX,0.0232,0.9944,0.7030399999999999
Phathom Pharmaceuticals to Present VOQUEZNA  Data at the American College of Gastroenterology (ACG) 2024 Annual Meeting,GlobeNewswire,10/27/2024,https://www.globenewswire.com/news-release/2024/10/27/2969733/0/en/Phathom-Pharmaceuticals-to-Present-VOQUEZNA-Data-at-the-American-College-of-Gastroenterology-ACG-2024-Annual-Meeting.html,Stock,PHAT,0.0026,0.994,0.69658
Exact Sciences Presents Multiple Studies at ACG 2024 Demonstrating Leadership in Noninvasive Colorectal Cancer Screening and Patient Engagement,Business Wire,10/27/2024,https://www.businesswire.com/news/home/20241027869598/en/,Stock,EXAS,0.4723,0.0,0.1416899999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,COST,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,NVO,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,HIMS,-0.0077,0.9399,0.6556199999999999
Why compounders and telehealth providers are undeterred by the potential end of the weight-loss drug shortage,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/why-compounders-and-telehealth-providers-are-undeterred-by-the-potential-end-of-the-weight-loss-drug-shortage-154743126.html,Stock,LLY,-0.0077,0.9399,0.6556199999999999
"Dividend Investor Earning $10,200 a Month With $977,000 Shares His Portfolio: Top 7 Stocks",Benzinga,10/27/2024,https://finance.yahoo.com/news/dividend-investor-earning-10-200-150019642.html,Stock,BIT,0.3324,0.9942,0.7956599999999999
Could Buying This Weight Loss Stock Be Like Investing in Novo Nordisk At The Dawn of The GLP-1 Revolution?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/7117387b-c203-3ff6-8a97-3d8433b7bb24/could-buying-this-weight-loss.html,Stock,VKTX,0.0077,0.9913,0.69622
Could Buying This Weight Loss Stock Be Like Investing in Novo Nordisk At The Dawn of The GLP-1 Revolution?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/7117387b-c203-3ff6-8a97-3d8433b7bb24/could-buying-this-weight-loss.html,Stock,NVO,0.0077,0.9913,0.69622
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,SPY,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,QQQ,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,AAPL,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,GOOGL,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,AMZN,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,GOOG,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,NVDA,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,MSFT,0.0052,0.9257,0.64955
One chart shows how AI will drive another decade of US stock market dominance,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/one-chart-shows-how-ai-will-drive-another-decade-of-us-stock-market-dominance-143042242.html,Stock,META,0.0052,0.9257,0.64955
Nvidia Stocks (NVDA) Sky-High Valuation: What is Priced In?,Insider Monkey,10/27/2024,https://finance.yahoo.com/news/nvidia-stock-nvda-sky-high-141750030.html,Stock,NVDA,0.0,0.9943,0.6960099999999999
"1 Stock to Buy, 1 Stock to Sell This Week: Meta Platforms, Intel",Investing.com,10/27/2024,https://finance.yahoo.com/news/1-stock-buy-1-stock-134800353.html,Stock,COMP,0.0129,0.9829,0.6919
"1 Stock to Buy, 1 Stock to Sell This Week: Meta Platforms, Intel",Investing.com,10/27/2024,https://finance.yahoo.com/news/1-stock-buy-1-stock-134800353.html,Stock,INTC,0.0129,0.9829,0.6919
"1 Stock to Buy, 1 Stock to Sell This Week: Meta Platforms, Intel",Investing.com,10/27/2024,https://finance.yahoo.com/news/1-stock-buy-1-stock-134800353.html,Stock,META,0.0129,0.9829,0.6919
Is Shopify Stock a No-Brainer Buy Below $100?,Motley Fool,10/27/2024,https://finance.yahoo.com/m/f7fbfbc0-2933-3638-b55e-a8d6280e027c/is-shopify-stock-a-no-brainer.html,Stock,SHOP,-0.3538,0.9865,0.58441
Evolv Technologies (EVLV) Shares Crash After Admitting To Improper Revenue Recognition - Hagens Berman,Newsfile,10/27/2024,https://www.newsfilecorp.com/release/227981/Evolv-Technologies-EVLV-Shares-Crash-After-Admitting-To-Improper-Revenue-Recognition-Hagens-Berman,Stock,EVLV,0.2892,0.9905,0.7801100000000001
Big Tech investments reignite debate over advanced nuclear reactors,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/big-tech-investments-reignite-debate-over-advanced-nuclear-reactors-133016399.html,Stock,GOOGL,0.0323,0.8926,0.6345099999999999
Big Tech investments reignite debate over advanced nuclear reactors,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/big-tech-investments-reignite-debate-over-advanced-nuclear-reactors-133016399.html,Stock,SMR,0.0323,0.8926,0.6345099999999999
Big Tech investments reignite debate over advanced nuclear reactors,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/big-tech-investments-reignite-debate-over-advanced-nuclear-reactors-133016399.html,Stock,AMZN,0.0323,0.8926,0.6345099999999999
Big Tech investments reignite debate over advanced nuclear reactors,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/big-tech-investments-reignite-debate-over-advanced-nuclear-reactors-133016399.html,Stock,GOOG,0.0323,0.8926,0.6345099999999999
Top 3 areas to watch in Alphabet earnings: Analyst,Yahoo Finance Video,10/27/2024,https://finance.yahoo.com/video/top-3-areas-watch-alphabet-133034601.html,Stock,GOOGL,0.0129,0.7841,0.55274
Top 3 areas to watch in Alphabet earnings: Analyst,Yahoo Finance Video,10/27/2024,https://finance.yahoo.com/video/top-3-areas-watch-alphabet-133034601.html,Stock,GOOG,0.0129,0.7841,0.55274
"Microsoft Corporation (NASDAQ:MSFT) and Siemens Elevate Industrial Copilot, Enabling Advanced AI Solutions for Demanding Environments",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/microsoft-corporation-nasdaq-msft-siemens-131901648.html,Stock,MSFT,0.2023,0.991,0.75439
"Babcock & Wilcox Enterprises, Inc. (BW): An Unstoppable Stock That Could Make You Richer",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/babcock-wilcox-enterprises-inc-bw-131857404.html,Stock,BW,0.5283,0.9977,0.85688
"Root, Inc. (ROOT): An Unstoppable Stock That Could Make You Richer",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/root-inc-root-unstoppable-stock-131656588.html,Stock,ROOT,0.5283,0.9986,0.85751
These 7 Blunt Words Just Opened a Can of Worms For Pfizer's Stock,Motley Fool,10/27/2024,https://finance.yahoo.com/m/f7abafa8-2f73-38a0-943a-ea9673902aa3/these-7-blunt-words-just.html,Stock,PFE,-0.0065,0.5527,0.3849399999999999
Summit Therapeutics Inc. (SMMT): An Unstoppable Stock That Could Make You Richer,Insider Monkey,10/27/2024,https://finance.yahoo.com/news/summit-therapeutics-inc-smmt-unstoppable-131457791.html,Stock,SMMT,0.5291,0.9978,0.85719
Why I'm Loading Up on These 3 High-Dividend ETFs for Passive Income,Motley Fool,10/27/2024,https://finance.yahoo.com/m/880a30b1-3e09-3ab1-bdf2-64f4bbef58e4/why-i%27m-loading-up-on-these-3.html,Stock,JPM,0.3736,0.9913,0.8059899999999999
"Meta Platforms, Inc. (NASDAQ:META)s First News Deal in the AI Era: Enhancing User Experience with Real-Time Access to Reuters Content",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/meta-platforms-inc-nasdaq-meta-131223503.html,Stock,META,0.0284,0.9938,0.7041799999999999
"Sarepta Therapeutics, Inc. (SRPT): An Unstoppable Stock That Could Make You Richer",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/sarepta-therapeutics-inc-srpt-unstoppable-130757595.html,Stock,SRPT,0.5283,0.9982,0.8572299999999999
"Alphabet Inc. (NASDAQ:GOOG)s Google is Supposedly Launching Its Next Major Gemini 2.0 Model, Set for December Release",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/alphabet-inc-nasdaq-goog-enhances-130707127.html,Stock,GOOGL,0.0039,0.9933,0.69648
"Alphabet Inc. (NASDAQ:GOOG)s Google is Supposedly Launching Its Next Major Gemini 2.0 Model, Set for December Release",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/alphabet-inc-nasdaq-goog-enhances-130707127.html,Stock,GOOG,0.0039,0.9933,0.69648
"Telephone & Data Systems, Inc. (TDS): An Unstoppable Stock That Could Make You Richer",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/telephone-data-systems-inc-tds-130551212.html,Stock,TDS,0.5283,0.998,0.85709
"Super Micro Computer, Inc. (SMCI): An Unstoppable Stock That Could Make You Richer",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/super-micro-computer-inc-smci-130315566.html,Stock,SMCI,0.5393,0.9986,0.86081
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,AAPL,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,CSCO,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,INTC,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,GOOGL,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,AMZN,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,GOOG,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,NVDA,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,DELL,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,MSFT,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,NFLX,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,TSLA,0.0232,0.9832,0.6951999999999999
Magnificent 7 shake-up: Why Wall Street is reassessing Tesla's position and looking toward Netflix,Yahoo Finance,10/27/2024,https://finance.yahoo.com/news/magnificent-7-shake-up-why-wall-street-is-reassessing-teslas-position-and-looking-toward-netflix-130053237.html,Stock,META,0.0232,0.9832,0.6951999999999999
"Salesforce Inc (NYSE:CRM) Innovative Agentforce Platform Drives Positive Outlook, Morgan Stanley Sets Price Target at $330",Insider Monkey,10/27/2024,https://finance.yahoo.com/news/salesforce-inc-nyse-crm-innovative-130044575.html,Stock,CRM,0.3726,0.9959,0.8089099999999999
